asset,BTC-USD,ETH-USD,BNB-USD
2021-01-01,0.012841708408869223,-0.010078365039673964,0.014152824333941716
2021-01-02,0.09372577639540935,0.06047286631119175,0.008879622557922628
2021-01-03,0.020380066800975483,0.2594753293956862,0.07602682306806208
2021-01-04,-0.024712000360334718,0.06635041674388553,-0.005410237065908707
2021-01-05,0.06319658000613337,0.057461231702209625,0.01974880594836348
2021-01-06,0.08331071417326141,0.09736862255513934,0.010335657272650511
2021-01-07,0.0691574669750421,0.015380441218393326,0.030440079351867988
2021-01-08,0.0362338992996023,-0.0012082756724967059,-0.024262023000304778
2021-01-09,-0.013311135341493308,0.04646320835871487,0.0362666616758196
2021-01-10,-0.047152573214749416,-0.014699009060386903,-0.03378744355821717
2021-01-11,-0.07273315912449108,-0.13634523092842832,-0.09604854158749054
2021-01-12,-0.046214502171538774,-0.0428482439504031,-0.00676938114622172
2021-01-13,0.10003249550509552,0.08367061246989871,0.05311563819660825
2021-01-14,0.050138030111625875,0.07757191852287426,0.04130336721540884
2021-01-15,-0.06027358971670127,-0.03826032525754719,-0.020929059362467695
2021-01-16,-0.017575563040677422,0.052655044668727724,0.05505625467002084
2021-01-17,-0.010693288117263444,-0.0027282155417935883,0.05820432287568478
2021-01-18,0.023435790428599335,0.02203536943575002,-0.007254958626653929
2021-01-19,-0.015295342507474663,0.09545717838129009,-0.05661430649449051
2021-01-20,-0.014473454791977813,0.00361443711529974,-0.004175117785165439
2021-01-21,-0.1328368400602007,-0.18860451399286926,-0.09296756250681004
2021-01-22,0.07072224005462169,0.1024824037765284,0.05723076467496324
2021-01-23,-0.02842289017956734,-0.004465468609136769,-0.001030197560969448
2021-01-24,0.006914643868341619,0.13047928581876245,0.02612067274338048
2021-01-25,0.0023851084933719235,-0.04828551839708972,-0.0061579311508175305
2021-01-26,0.006286058316783416,0.0246473466409749,0.001706563151726348
2021-01-27,-0.06562212475675022,-0.07654128534445381,-0.01678532299788882
2021-01-28,0.039992005885968185,0.035840355873875795,0.03800946181759923
2021-01-29,0.08425954164367422,0.06503420615851918,0.0070330591611031945
2021-01-30,-0.0013656239986477026,-0.004634533699547028,0.04480336736076396
2021-01-31,-0.03370820328466961,-0.04442161534791822,-0.011084637836054623
2021-02-01,0.012768370405776608,0.041106378941601296,0.16559093612078413
2021-02-02,0.05883361479570781,0.10675593258422955,-0.01068236826030211
2021-02-03,0.055245981743407446,0.09616976222373852,0.023233785087263703
2021-02-04,-0.014571470120209207,-0.03982567909810919,0.07048816167307792
2021-02-05,0.032991388091470286,0.07768440029221635,0.21315000454283894
2021-02-06,0.029406828078771152,-0.023741923184774527,0.07204643293217083
2021-02-07,-0.009233693380855112,-0.03791706041817189,-0.05696231477369207
2021-02-08,0.18746473766529936,0.08201385173983122,0.16388590944214632
2021-02-09,0.006161523959955284,0.012262685569933707,0.3515870133643231
2021-02-10,-0.03362488605290981,-0.01345653537210656,0.2023913044400545
2021-02-11,0.0665910372634968,0.022677205052725746,-0.040874140571651396
2021-02-12,-0.008442623839676311,0.03348732312940794,0.10056826406771324
2021-02-13,-0.008406213773231364,-0.015959972504702824,-0.02552576308767085
2021-02-14,0.03421623595697554,-0.004975308838028325,0.02228378719076418
2021-02-15,-0.01585126109458379,-0.014012139783403876,-0.05027341925508633
2021-02-16,0.026171883752032166,0.0007172130023165302,0.003772304581091346
2021-02-17,0.05994196027730325,0.03783727842182305,0.2661413125031311
2021-02-18,-0.008997504596578998,0.04814334686912458,0.18984944152144867
2021-02-19,0.08143096900475189,0.0117244756414987,0.6976040370570284
2021-02-20,0.0037823185014820293,-0.02072822520328288,-0.23048285730591034
2021-02-21,0.025676258785917394,0.00837026909619265,0.14834653059725578
2021-02-22,-0.05791845963531039,-0.0793594074434344,-0.08986617366233884
2021-02-23,-0.09930198541853996,-0.11884948478862234,-0.13650172529230487
2021-02-24,0.018042326886684945,0.03590087965500732,0.10114920038981556
2021-02-25,-0.052539242009451814,-0.09275433646521236,-0.08048924754404407
2021-02-26,-0.016012490351298148,-0.02010569143015961,-0.052185778267804905
2021-02-27,-0.003265200081699504,0.009639784472410318,0.0160997529675182
2021-02-28,-0.022747754528746222,-0.03008561801322729,-0.06958966862569005
2021-03-01,0.09955017057586457,0.10498132242232572,0.21498583001787885
2021-03-02,-0.025231161886280384,-0.046078177824534605,-0.059330776398302754
2021-03-03,0.04463205996986197,0.055771067902868676,0.006549832076741202
2021-03-04,-0.039120359814156846,-0.02153680549869552,-0.04623268467339958
2021-03-05,0.007539701660092213,-0.005602958730816177,-0.015536361754197814
2021-03-06,-0.0003049805235605385,0.07922032955620151,0.001300052738179236
2021-03-07,0.046906498146797926,0.04134315133557287,0.05961330176651525
2021-03-08,0.020306565464276005,0.06474993475523938,0.0005806084158679337
2021-03-09,0.049335220420617,0.01816123402047265,0.22114204848349694
2021-03-10,0.021604243798385436,-0.03687407273423038,-0.04806460512532862
2021-03-11,0.032076714848716215,0.015022895397648561,0.037345515689090725
2021-03-12,-0.008183206626845796,-0.02962034771084776,-0.09008215681246523
2021-03-13,0.06821652767950437,0.08610281570039335,0.047097277377805336
2021-03-14,-0.031689610370558396,-0.036432495849089586,-0.04153481017030425
2021-03-15,-0.05725100456855314,-0.03389586410902523,-0.037696660265323034
2021-03-16,0.01605702194966918,0.008522359714190797,0.013507573526081007
2021-03-17,0.036369962842253134,0.009118868953279069,0.04554106956440607
2021-03-18,-0.017189693893861602,-0.022262334013067764,-0.030201623865549143
2021-03-19,0.008429650137686817,0.019501889367920855,0.00898963482545656
2021-03-20,-0.0005657190459794625,-0.00274506804140795,0.0025912340681462087
2021-03-21,-0.013551247955811196,-0.013470780019506856,0.000545817865131637
2021-03-22,-0.05205318540083803,-0.0541785781135381,-0.033923919818336645
2021-03-23,0.0038474981233158623,-0.0074993100167096705,-0.0008226860278431891
2021-03-24,-0.035891807492523076,-0.050776926040515424,-0.022833489627363757
2021-03-25,-0.020277031922222966,0.0012211524752892,-0.059899378658944014
2021-03-26,0.06639992475218648,0.06737215325548651,0.08608082189751842
2021-03-27,0.015165759461888806,0.008017530435460829,0.05487066359231396
2021-03-28,-0.0004067213991215679,-0.014645354230451879,0.00033057588814622285
2021-03-29,0.03216137854506651,0.07587343099405097,0.02237570939794975
2021-03-30,0.020216245195582738,0.014479844479645232,0.13157677341004614
2021-03-31,1.9359634988669328e-05,0.039180416629085224,-0.030064999657514857
2021-04-01,0.0030037350775407035,0.03071098836529318,0.10974331722067499
2021-04-02,0.004881969011259368,0.08392791834374091,0.011320657493780084
2021-04-03,-0.029981350293480258,-0.053565570203716883,-0.04682550149186149
2021-04-04,0.0200448971410081,0.031896864607867226,0.08817059814010353
2021-04-05,0.005094138552963257,0.007053768788714887,0.04592429388298647
2021-04-06,-0.014655445594718208,0.004977353239657756,0.0973924604326768
2021-04-07,-0.036833390122360865,-0.06953507481952037,-0.07168634349454839
2021-04-08,0.04058980823677527,0.059610275923209555,0.1157842177371664
2021-04-09,-0.0013536328475677317,-0.007883295432574822,0.08405944628676787
2021-04-10,0.026581343719059625,0.030805935133171092,0.04276872772016671
2021-04-11,0.006885903949730876,0.010166400745060589,0.11178514596550682
2021-04-12,-0.005174186540237491,-0.008483142170705449,0.13958719629847738
2021-04-13,0.06027376479221824,0.07471158447120319,-0.08206822956424153
2021-04-14,-0.00620063437737306,0.05911532743444026,9.661915151504274e-06
2021-04-15,0.003237480473297971,0.03450004461515177,-0.012663538827696774
2021-04-16,-0.027501379378466195,-0.034603277671709454,-0.05973088754223055
2021-04-17,-0.014437688523377457,-0.03579499486660964,0.01998463415195806
2021-04-18,-0.0736215468265391,-0.04595432023313606,-0.07567494219204396
2021-04-19,-0.008750468945115109,-0.03171385720426667,0.05001449640381339
2021-04-20,0.013436976092944253,0.07571926454479683,0.1622200263007083
2021-04-21,-0.045454287638402646,0.014823023499079602,-0.06985267551026031
2021-04-22,-0.0397694659817468,0.016400642451499525,-0.0732762504121931
2021-04-23,-0.012917150838772984,-0.01662092376951263,0.04061604360741322
2021-04-24,-0.02040928977310741,-0.06429232426518516,-0.05725819772128882
2021-04-25,-0.02091099195802515,0.047220393740067035,0.017449082099813662
2021-04-26,0.10238907033660749,0.09430764300727978,0.05840819824819565
2021-04-27,0.018721407731506323,0.050654753378619466,0.06340111532529291
2021-04-28,-0.003787066282106566,0.03136279354284577,-0.010269576793455637
2021-04-29,-0.02315733013830157,0.003822058741562495,0.06589375854562052
2021-04-30,0.07833176806484676,0.005923397526498064,0.040643250808704456
2021-05-01,0.0013484807439372304,0.062269347030246225,-0.007584497350399011
2021-05-02,-0.020698824187899145,0.0020921772956372653,0.0044462686692188225
2021-05-03,0.010051280367532334,0.16226995848861292,0.08613242497941864
2021-05-04,-0.06760024652955021,-0.051720294307653125,-0.09543478433676522
2021-05-05,0.07669599321369813,0.08272417536125909,0.06620154013828361
2021-05-06,-0.01789307689659958,-0.00905614401787469,-0.02820834100570191
2021-05-07,0.017020319573156195,-0.0017621248893077146,-0.013764995904841149
2021-05-08,0.02523475916996243,0.11992860871057798,0.03448415372264502
2021-05-09,-0.009718099130935132,0.006712627801450655,0.024961655876654998
2021-05-10,-0.04074231762821234,0.005968476837850734,-0.046625271095644405
2021-05-11,0.01512317249631967,0.05475484100041772,0.06491138740250335
2021-05-12,-0.1332174549686006,-0.09183976573938502,-0.1251591504676266
2021-05-13,0.011508648851976444,-0.0186748605582725,-0.028478567528354204
2021-05-14,0.00330563837155351,0.09795273100628976,0.05546355025210992
2021-05-15,-0.06255641898138342,-0.10809735250304064,-0.0664644805414154
2021-05-16,-0.0065040138312105755,-0.013912663131868785,-0.0003762652610469486
2021-05-17,-0.06282381595309616,-0.08504749250140786,-0.0903744700915392
2021-05-18,-0.014426855146374762,0.029756407375664207,-0.007699905979053789
2021-05-19,-0.13766122609163733,-0.2720034941722024,-0.3326563093673738
2021-05-20,0.10216344466291027,0.13151449824793127,0.16101232250388797
2021-05-21,-0.08528232829817228,-0.12702423935739582,-0.17102198706254812
2021-05-22,0.006217486259949112,-0.05550670085100928,-0.08211013799188516
2021-05-23,-0.0736893688644572,-0.08107561141354924,-0.12206314352236314
2021-05-24,0.11318183957815453,0.2531362984543515,0.31323561976944836
2021-05-25,-0.007847826326095597,0.023845534449147276,-0.003462539369936124
2021-05-26,0.023227211885217036,0.06726811488576234,0.10386188204304614
2021-05-27,-0.021815700174415475,-0.052691616288219056,-0.03211367241083163
2021-05-28,-0.07126897282320166,-0.115689239130076,-0.10274794985949187
2021-05-29,-0.03029724398312339,-0.05801550776760467,-0.07526302083212877
2021-05-30,0.03068120125307594,0.048603014494119634,0.06796173129734862
2021-05-31,0.04637929771620186,0.1358152351044477,0.08762037493872543
2021-06-01,-0.017355481635803582,-0.0299921333878157,0.023891053948335683
2021-06-02,0.02426756732611457,0.027570223894910928,0.1060315585686642
2021-06-03,0.043475133082156336,0.05506082122730849,0.06615520904031791
2021-06-04,-0.05902658087058821,-0.05846725128986907,-0.08511436033045117
2021-06-05,-0.03638625350557034,-0.021433773441770665,-0.0024616299637855166
2021-06-06,0.008731498936251025,0.032128263957071024,0.008678509866323791
2021-06-07,-0.06418068028941804,-0.04597617844406354,-0.09270730100604418
2021-06-08,-0.0026243254847995168,-0.028114696356679736,-0.009260406747634065
2021-06-09,0.11569117681725527,0.03607967431090309,0.06139328410711897
2021-06-10,-0.01720501684509279,-0.05242888494385056,-0.06268115347584813
2021-06-11,0.01721406171757467,-0.04764267524354615,-0.017745059308916344
2021-06-12,-0.047727642256857994,0.007951323078627226,-0.006338375139108732
2021-06-13,0.09972131894675185,0.05728477202826676,0.06664298588759321
2021-06-14,0.028661855288592664,0.011760329487777943,0.005847006492983864
2021-06-15,0.004669320789865594,0.028782028478138377,0.012943331765773669
2021-06-16,-0.05096256237308472,-0.09317467829181958,-0.07102547697021233
2021-06-17,-0.007655308506355651,0.0018323460112703582,0.016439562727892376
2021-06-18,-0.0595545108824469,-0.05913519533292433,-0.04515762203794671
2021-06-19,-0.004788717174578294,-0.023853268817950024,-0.003256624787751239
2021-06-20,0.002314299179515533,0.03115240254206708,0.012970520437087352
2021-06-21,-0.11265533282181261,-0.1593316631723415,-0.2031444483072462
